,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsFromRedemptionOfBondsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToAbstract,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_Revenue,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_EmployeeBenefitsExpense,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs-full_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs-full_GainsLossesOnNetMonetaryPosition,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherRevenue,ifrs-full_ProfitLoss,ifrs-full_ProfitLossAttributableToAbstract,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,ifrs-full_ProfitLossAttributableToOwnersOfParent,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs-full_RevenueFromConstructionContracts,ifrs-full_RevenueFromRenderingOfServices,ifrs-full_RevenueFromSaleOfGoods
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,326,813,399",,,,,"330,285,420","1,508,710,134",,,,,,,,,,,,,,,,,,,,,"71,104,596,990",,,,,,,,,,,,,,,,"-1,307,271,303",,,,,,,,,,,-69,,,"532,399,742,770",,-69,,,,,"1,842,517,082","1,343,107,629",,,,"92,781,955,779","-114,219,660",,"-544,072,411",,"12,134,951","-556,207,362","-658,292,071","-544,072,411",0,"625,181,698,549",,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,189,707,957",,,,,"3,995,555,545","1,102,645,274",,,,,,,,,,,,,,,,,,,,,"50,049,753,168",,,,,,,,,,,,,,,,,,,,,,,,,,,727,,,"122,777,325,734",,727,,,,,"1,082,137,820","61,842,041",,,,"59,239,461,125","1,881,470,052",,"9,180,852,397",,"8,281,059","9,172,571,338","11,062,322,449",,,"182,016,786,859",,,
[000050],"123,508,981",,"13,344,700","-165,288,968","12,269,381,330","18,113,542","7,324,391",,,,,,,,,,,,,"1,174,701,301","2,156,368",,,"103,418,024",,"60,131,130",,,,"370,984,160","-11,371,953","296,633,622",,,,"11,682,610",,,,,"1,382,970,689",,,,"1,183,700,000",,,,,,"14,049,744","2,213,109,557","8,502,238",,,"455,351,297","237,193,074",,,,"32,317,649","309,277,366",,,,,,,,"58,162,006","274,377,296","2,075,821,875",,,"4,428,507,436","8,452,638",,"1,280,284,774","216,470,814","1,942,609,654","3,077,643,612",,,"38,376,943",,"8,640,676","19,950,224",,,,,,,,,,,"662,525,248",,"41,234,649","476,228,691","16,064,365,145","8,497,404","94,536,515","643,838,200","14,253,616",,,,,,,,,,,,"-337,952,950",,,,,,,,,,,-33,,,"60,334,028,592",,-33,,,,,"3,525,711,980","1,422,512,030",,,,"20,492,872,581","1,861,644,521",,"-885,675,563",,"3,095,933","-888,771,496","975,968,958",,,"80,826,901,173",,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,827,747,117",,,,,,,,,,,,,,,,,,,,,,,,,,,"34,317,109,826",,,,,,,,,,,,,,,,"594,903,419",,,,,,,,,,,"2,105",,,"462,885,684,545",,,,,,,"4,394,886,507","946,107,127",,,,"64,144,856,943","6,285,165,590",,"18,514,092,304",,"498,192,182","18,015,900,122","24,799,257,894",,,"527,030,541,488",,,
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,373,990,014",,,,,"17,254,765,500","13,135,441,991",,,,,,,,,,,,,,,,,,,,,"44,446,672,304",,,,,,,,,,,,,,,,"11,304,372,076",,,,,,,,,,,"1,703","1,695",8,"1,103,650,676,546",,,,,,,"24,056,287,260","8,731,613,286",,,,"112,820,662,318","21,128,477,539",,"47,576,432,696",,"16,906,606","47,559,526,090","68,473,011,625","47,344,534,086","231,898,610","1,216,471,338,864",,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"751,619,000,000",,,,,,,,,,,,,,,,"1,353,192,000,000",,,,,"291,465,000,000",,,,"54,154,000,000","144,546,000,000",,,,,,,,,,,,,,,,,,,,,,"2,104,811,000,000",,,,,,,,,,,,,,"110,308,000,000",,"81,038,000,000",,,,,,,,,,,813,,,"12,693,265,000,000",,,,,,,,"-56,154,000,000",,,,"2,396,276,000,000","120,089,000,000",,"325,804,000,000",,,"325,804,000,000","445,893,000,000",,,"15,089,541,000,000",,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,806,415,963","5,024,746,055",,,,,"88,983,931","22,223,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,476,960",,,,,,,,,,,413,,,,,,,,,,"309,943,122","327,604,827",,,,,"1,320,726,031",,"3,886,919,568",,"274,735,464","3,612,184,104","5,207,645,599",,,"26,831,162,018",,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"451,232,394",,,,,"72,082,098","85,858,291",,,,,,,,,,,,,,,,,,,,,"5,117,234,207",,,,,,,,,,,,,,,,"36,514,641",,,,,,,,,,,11,11,,"12,817,588,699",,,,,,,"2,519,187,357","2,523,024,684",,,,"5,568,466,601","166,393,587",,"311,414,582",,"-11,069,688","322,484,270","477,808,169",,,"18,386,055,300",,,
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,874,139,265",,,,,"501,842,482","1,145,251,194",,,,,,,,,,,,,,,,,,,,,"43,716,053,832",,,,,,,,,,,,191,,,,0,,,,,,,,,,,190,,,"175,167,424,378",,,,,,,"2,751,009,514","2,341,878,726",,,,"55,590,193,097","6,204,818,309",,"7,507,866,092",,"5,527,458,829","1,980,407,263","13,712,684,401",,,"230,757,617,475",,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,567,079,860",,,,,"5,533,221,342","448,834,275",,,,,,,,,,,,,,,,,,,,,"158,975,005,740",,,,,,,,,,,,,,,,"-312,059,198",,,,,,,,,,,"2,794",,,"412,346,725,579",,"2,794",,,,,"7,297,944,320","6,218,900,392",,,,"177,542,085,600","6,137,434,068",,"16,122,929,733",,"-34,323,585","16,157,253,318","22,260,363,801",,,"589,888,811,179",,,
[054050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,164,270,707",,,,,"901,739,590","257,033,358",,,,,,,,,,,,,,,,,,,,,"13,099,375,595",,,,,,,,,,,,,,,,,,,,,"-23,985,452",,,,,,-7,,,"16,225,357,947",,-7,,,,,"390,446,394","854,746,581",,,,"10,935,104,888","-925,833,080",,"-129,431,208",,,,"-1,055,264,288",,,"27,160,462,835",,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,540,105,541",,,,,"-1,367,066,852","2,937,741,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,546,522,966","295,672,100",,,,,"547,533,334",,"-3,210,249,965",,"-586,349,760","-2,623,900,205","-2,662,716,631","-3,210,249,965",,"50,722,661,719",,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,122,463,587",,,,,"2,232,448,583","2,915,314,728",,,,,,,,,,,,,,,,,,,,,"26,273,335,687",,,,,72,,,,71,,,,,,,"1,295,905,985",,,,,,,,,,,,,,"152,665,632,735",,,,,,,"1,628,456,707","48,155,534",,"-275,888,738",,"35,542,816,237","1,901,252,012",,"5,976,124,036",,"78,106,535","5,898,017,501","7,877,376,048",,,"188,208,448,972",,,
[006370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,287,483,503",,,,,"8,116,022","56,648,202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,277,567,732",,,,,,,,,,,-930,,,,,-930,,,,,"1,836,823,326","-516,793,847",,,,,"516,309,780",,"-7,205,942,636",,"-97,300,501","-7,108,642,135","-6,689,632,856",,,"25,990,084,229",,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221,514,793,814",,,,,"71,604,048,795","134,987,437,902",,,,,,,,,,,,,,,,,,,,,"130,945,813,111",,,,,,,,,,,,"4,148",,,,"1,480,494,391",,,,,,"689,637,684",,"790,856,707",,,,,20,"1,757,166,252,471",,,,20,,,"30,626,382,605","31,002,329,454",,,,"352,460,606,925","48,421,262,410",,"178,317,803,845",,,"160,470,351,345","225,258,571,864","176,837,309,454",,"2,109,626,859,396",,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,429,804,699",,,,,"390,009,849","-13,795,664",,,,,,,,,,,,,,,,,,,,,"3,883,108,172",,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,"19,734,977,177",,,,,,,"34,126,648","159,229,326",,,,"5,312,912,871","306,782,897",,"1,651,929,993",,"80,904,130","1,571,025,863","1,958,712,890",,,"25,047,890,048",,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,999,741,883",,,,,"82,349,426,265","107,649,929,775",,,,,,,,,,,,,,,,,,,,,"92,447,006,310",,,,,,,,,,,,,,,,"-2,177,996,186",,,,,,,,,,,116,,,"1,869,408,732,611",,116,,,,,"33,908,318,816","15,444,570,951",,,,"211,446,748,193","25,557,219,091",,"47,500,275,231",,"-62,087,178","47,562,362,409","73,057,494,322",,,"2,080,855,480,804",,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-256,270,859,060",,,,,"183,825,956,266","-2,481,723,578",,,,,,,,,,,,,,,,,,,,,"59,560,893,934",,,,,,,,,,,,,,,,"245,043,964",,,,,,,,,,,"-2,821",,,"2,144,224,746,533",,"-2,821",,,,,"333,490,137,792","104,725,640,317",,,,"-196,709,965,126","-2,078,770,005",,"-296,403,862,722",,,"-296,403,862,722","-298,482,632,727",,,"1,947,514,781,407",,,
[000430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,666,809,662",,,,,"4,176,179,263","2,959,316,191",,,,,,,,,,,,,,,,,,,,,"17,139,919,546",,,,,,,,,,,,,,,,"668,968,758",,,,,,,,,,,22,,,"206,330,060,918",,,,,,,"3,005,433,750","1,054,727,587",,,,"21,802,376,787","1,495,483,592",,"3,106,451,737",,"1,743,069,889","1,363,381,848","4,601,935,329",,,"228,132,437,705",,,
[005710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,063,145,288",,,,,"1,675,738,686","-160,115,940",,,,,,,,,,,,,,,,,,,,,"4,508,142,127",,,,,,,,,,,,,,,,"108,209,240",,,,,,,,,,,429,,,"139,573,715,658",,429,,,,,"236,387,720","1,201,195,383",,,,"12,571,287,415","1,935,009,848",,"9,037,006,969",,"433,527,765","8,603,479,204","10,972,016,817",,,"152,145,003,073",,,
[005160],,,,,,,,"4,240,340,501",,,,"68,001,451",,,"133,295,507,536",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,689,542,129",,"6,093,378,784",,,"133,290,875","501,972,707",,,,,,,"4,806,387,054",,"69,973,600",,,,,,,,,,,,"11,753,692,492",,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,"143,697,228,272",,119,,,,,"1,597,127,557","2,770,281,353",,,,"23,443,234,621","3,243,927,763","4,627,913,678","9,196,610,723",,"3,060,420,613","6,136,190,110","12,440,538,486","9,196,610,723",,"167,140,462,893",,,"157,636,188,561"
[001230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,704,846,047",,,,,"12,693,699,796","18,708,549,847",,,,,,,,,,,,,,,,,,,,,"76,180,560,183",,,,,,,,,,,,,,,,"-54,061,512,859",,,,,,,,,,,-636,,,"1,297,492,897,814",,-636,,,,,"66,963,074,579","7,752,126,051",,,,"132,885,406,230","-2,481,245,668",,"-60,101,219,723",,"46,379,307","-60,147,599,030","-62,582,465,391",,,"1,430,378,304,044",,,
[001520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,502,061,979",,,,,,,,,,,,,,,,,,,,,"16,048,303,479",,,,,"-9,023,298,256",,,,,"904,189,078","544,793,328",,,,,,,,,,,,,,,,,,,,,"19,550,365,458",,,,,,,,,,,,,,,,"-70,525,911",,,,,,,,,,,-24,,,"112,762,314,754",,-42,,,,,"996,825,047","4,305,514,641",,,,"10,527,067,202","793,545,011",,"-6,219,283,834",,"-1,373,871,161","-4,845,412,673","-5,425,738,823",,,"123,289,381,956",,,
[084670],,,,,,,,,,,,,,"28,868,009,838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,324,282,181",,"395,250,842",,,"344,359,802","23,707,348",,,,,,,,,,,"34,417,627,887",,,,,,,,,,"2,732,203,422",,,,,,,,,,,,,,,,,,,,,,,,,,,951,,,"29,263,260,680",,951,,,,,"357,799,131","110,927,346",,,,"6,056,485,603","839,913,069","902,118,396","2,558,149,781",,"-3,867,542","2,562,017,323","3,398,062,850","2,558,149,781",,"35,319,746,283",,,
[000150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,253,222,914",,,,,"7,131,912,047","40,936,687,025",,,,,,,,,,,,,,,,,,,,,"468,131,028,487",,,,,,"-1,519",-978,,,"-1,519",-978,"-2,497",,,,"-793,979,214",,,,,,,,,,,,,,"3,589,993,270,074",,,,,,,"359,083,613,509","252,497,672,720",,,,"649,384,251,401","96,589,380,984",,"-82,392,863,723",,"-33,113,747,544","-49,279,116,179","40,068,527,933","-56,520,853,051","-25,872,010,672","4,239,377,521,475",,,
[241560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,376,088,000",,,,,"199,237,000","7,727,838,000",,,,,,,,,,,,,,,,,,,,,"123,970,563,000",,,,,,,,,,,,,,,,"66,767,770,000",,,,,,,,,,,662,,,"893,660,311,000",,,,,,,"34,555,186,000","25,808,339,000",,,,"234,346,651,000","27,339,046,000",,"66,767,770,000",,,,"94,106,816,000",,,"1,128,006,962,000",,,
[336370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[042670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154,569,263,275",,,,,"1,287,922,936","12,633,910,730",,,,,,,,,,,,,,,,,,,,,"262,681,446,112",,,,,,,,,,,,,,,,"-739,665,934",,,,,,,,,,,90,,,"1,439,491,265,533",,90,,,,,"99,872,966,547","53,877,529,948",,,,"417,250,709,387","43,174,591,463",,"53,313,581,485",,"34,561,281,027","18,752,300,458","96,488,172,948",,,"1,856,741,974,920",,,
[034020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138,902,950,810",,,,,"6,702,654,036","33,024,111,842",,,,,,,,,,,,,,,,,,,,,"388,998,408,358",,,,,,,,,,,,,,,,"-1,266,866,767",,,,,,,,,,,-604,-558,-46,"3,039,492,054,243",,-604,-558,-46,,,"322,371,159,173","234,908,773,793",,,,"527,901,359,168","85,780,850,177",,"-72,378,746,581",,"45,423,565,163","-117,802,311,744","23,852,240,857","-61,928,609,320","-10,450,137,261","3,567,393,413,411",,,
[003160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,525,095",,,,,,,,,"256,977,053","87,193,327",,,,,,,,,"270,983,652","150,368,114",,,,,,,,"89,712",,"57,441,710","269,968,184","88,200,000",,"27,621,294",,,,,,,,"2,160,021,266",,,,,"52,346,933","9,059,830",,,,,,,,,,,,,,,,,,,,,"8,501,480,022",,,,,,,,,,,,,,,,"169,387,785",,,,,,,,,,,64,,,"27,313,648,359",,64,,,,,"714,304,552","511,063,589",,,,"12,073,992,699","425,490,485",,"1,743,964,706",,"-100,549,369","1,844,514,075","2,169,455,191",,,"39,387,641,058",,,
[001530],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,337,238,410",,,,,"5,889,464,756","1,089,314,725",,,,,,,,,,,,,,,,,,,,,"48,422,909,008",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,599",,,"172,461,551,048",,,,,,,"4,975,155,619","3,936,237,942",,,"81,038,228","61,760,147,418","4,369,699,856",,"12,809,809,136",,"4,681,419,786","8,128,389,350","17,179,508,992",,,"234,221,698,466",,,
[171010],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,586,193,064",,,,,"156,003,329","152,502,684",,,,,,,,,,,,,,,,,,,,,"974,786,249",,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,"9,661,603,306",,,,,,,"388,247,181","6,591,406",,,,"2,560,979,313",0,,"1,208,037,934",,,"1,208,037,934","1,208,037,934",,,"12,222,582,619",,,
[267980],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"595,956,325",,"75,736,231",,,,,,"717,016,821","847,484,583",,,,,,,,,,,,"624,648,000","32,143,433","49,040,000",,,,,,,,"17,663,058,535",,,,,"994,304,260","900,213,652",,,,,,,,,,,,,,,,,,,,,"85,837,285,473",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,886",,,"246,211,714,644",,"1,886",,,,,"1,422,848,254","1,519,177,139",,,,"103,500,344,008","3,069,102,257",,"14,784,375,771",,,"14,784,375,771","17,853,478,028",,,"349,712,058,652",,,
[005990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"595,956,325",,,,,,,,"1,065,838,933","1,068,140,158",,,,,,,,,,,,"624,648,000","32,143,433",,,,,,,,,"18,237,251,473",,,,,"981,858,642","2,657,373,950",,,,,,,,,,,,,,,,,,,,,"112,993,083,134",,,,,,,,,,,,,"133,664,064","233,238,039",,"2,326,843,004",,,,,,,,,,,51,,,"276,719,662,697",,51,,,,,"1,856,294,430","1,897,334,522",,,,"131,230,334,607","3,419,046,877",,"10,856,886,376",,"10,221,057,923","635,828,453","14,275,933,253",,,"407,949,997,304",,,
[067280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,374,917,364",590,,,,,,,,,,,,,,"59,323,448,821",,,,,,,,,,,,"17,892,866,588",,,,,,,,,,"77,216,315,409",,,
[041920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,207,930,511",,,,,"546,848,188","-32,709,012",,,,,,,,,,,,,,,,,,,,,"2,220,327,826",,,,,,,,,,,,,,,,,,,,,,,,,,,284,,,"7,782,684,667",,284,,,,,"1,047,414","15,076,681",,,,"4,428,258,337","368,689,468",,"2,432,827,510",,,"2,432,827,510","2,801,516,978",,,"12,210,943,004",,,
[058110],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-368,947,018",,,,,"121,996,357","53,035,975",,,,,,,,,,,,,,,,,,,,,"1,551,627,335",,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,"1,696,382,189",,-82,,,,,"220,078,500","-2,893,713",,,,"1,182,680,317","-1,570,878",,"-521,387,971",,"-82,017,333","-439,370,638","-522,958,849",,,"2,879,062,506",,,
[009680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,816,126,696",,,,,"473,605,016","507,190,447",,,,,,,,,,,,,,,,,,,,,"3,229,092,570",,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,"44,540,667,137",,,,,,,"111,453,379","1,843,387,209",,,,"7,045,219,266","1,194,453,069",,"4,320,022,026",,,"4,320,022,026","5,514,475,095",,,"51,585,886,403",,,
