,dart_AdvertisingExpenses,dart_AmortisationExpense,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnTransactionOfForeignExchangeForwardFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfFairValueFinancialLiabilities,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,entity_BasicEarningsLossPerShare,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLossBeforeTax,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs-full_BasicEarningsLossPerShare,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_CostOfSales,ifrs-full_DilutedEarningsLossPerShare,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs-full_EarningsPerShareAbstract,ifrs-full_FinanceCosts,ifrs-full_FinanceIncome,ifrs-full_GrossProfit,ifrs-full_IncomeTaxExpenseContinuingOperations,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs-full_ProfitLoss,ifrs-full_ProfitLossBeforeTax,ifrs-full_ProfitLossFromContinuingOperations,ifrs-full_ProfitLossFromDiscontinuedOperations,ifrs-full_Revenue,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_LossesArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,ifrs_OtherRevenue,ifrs_ProfitLoss,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromDividends,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromRoyalties,ifrs_RevenueFromSaleOfGoods
[051910],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"489,211,000,000",,,,,"49,110,000,000","61,578,000,000",,,,,,,,,,,,,,,,,,,,,"579,185,000,000",,,,,,,,,"5,565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,261,058,000,000",,,,,,"41,674,000,000","55,594,000,000","1,068,396,000,000","65,188,000,000",,,,"425,475,000,000","490,663,000,000",,,"5,329,454,000,000",,,,,
[104200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,449,009,860",,,,,"18,904,343","2,921,925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,223,810,811",,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,125,,,,,"255,455,988","396,581,540",,"339,503,543",,"418,216,923",,"1,684,831,210","2,024,334,753",,,"20,672,820,671",,,,,
[010060],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,002,218,000",,,,,"2,793,652,000","1,200,966,000",,,,,,,,,,,,,,,,,,,,,"32,771,959,000",,,,,,,,,"2,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"559,778,103,000","2,736",,,,,"35,936,581,000","33,339,211,000","120,774,177,000","21,736,381,000",,,,"65,261,153,000","86,997,534,000","65,261,153,000",,"680,552,280,000",,,,,
[017670],"25,998,000,000",,,"1,132,942,000,000",,,,,,,,,,,,,,,"600,719,000,000",,,,,,,"70,539,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,603,000,000","2,619,281,000,000","369,257,000,000",,,,,,,,,,,"111,406,000,000",,,,,,,,,,"2,988,538,000,000",,,,,,,,,,,,,,,,,,,"18,178,000,000","216,879,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"5,161",,,,"5,161",,,,"175,027,000,000","67,016,000,000","181,288,000,000",,"113,049,000,000",,,,"364,427,000,000","477,476,000,000",,,"2,988,538,000,000",,,,,
[063440],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,582,795",,,,,,"363,267,954",,,,,,,,,,,,,,,,,,,,,"1,255,264,072",,,,,,,,,,,,,"7,687,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,-7,-1,"2,203,599,485",-8,,,,,0,"16,992,382","1,333,846,867",0,,"1,493,536",,"-298,196,402","-258,511,591","-258,511,591","-39,684,811","3,537,446,352",,,,,
[005610],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,401,685,936",,,,,"963,934,226","264,979,500",,,,,,,,,,,,,,,,,,,,,"37,131,517,747",,,,,,,,,,,,,"-40,968,451",,,,,,,,,,,,,,,,,,,,,,,,,,,,527,,,"181,713,170,661",,,,,,"723,896,703","25,892,577","54,494,784,195","1,088,131,435",,,,"4,273,536,650","5,361,668,085",,,"236,207,954,856",,,,,
[009450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,117,860,147",,,,,"2,218,600,168","1,495,286,858",,,,,,,,,,,,,,,,,,,,,"28,129,128,677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,,,"106,358,734,026",654,,,,,"118,024,756","17,643,129","38,246,988,824","2,479,831,187",,,,"8,260,960,643","10,740,791,830",,,"144,605,722,850",,,,,
[000050],"18,436,635",,"2,368,983","12,373,041,692","9,045,840","4,058,076",,,,,,,,,,,,,"1,053,992,786","39,144,000",,,"48,978,912",,"54,368,674",,,,"153,823,261","69,324,797","32,625,300",,,,0,,"48,747,454",,,0,"47,854,100",,,,,0,,,,,,,,"7,137,558","1,098,457,404","205,668,988",,,"154,842,961","37,928,683",,,0,,"368,000",,,,,,,,,,,"12,031,591","371,990,028","36,773,853",,,"9,763,835,032","5,991,274",,"1,174,529,814",0,"570,541,679","229,913,497",,,"59,111,575",,,"105,894,275",,,,,,,,,,"539,470,154",,,"3,790,314","398,356,784","15,464,646,622","602,000","45,938,096","558,086,393","10,121,749",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,"41,522,735,218",230,,,,,"2,272,987,218","244,812,988","25,228,481,654","1,772,277,936",,,,"6,304,011,048","8,076,288,984",,,"66,751,216,872",,,,,
[013580],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,652,122,218",,,,,,,,,,,,,,,,,,,,,,,,,,,"15,878,241,316",,,,,,,,,,,,,"2,250,927,878",,,,,,,,,,,,,,,,,,,,,,,,,,,,778,,,"270,855,506,345",,,,,,"4,335,949,378","452,295,413","29,530,363,534","1,296,801,094",,,,"6,894,817,074","8,191,618,168",,,"300,385,869,879",,,,,
[004200],,,,,,,"98,904,181,756",,,,,,,,,,"921,016,900","666,041,838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,513,715,636",,,,,"192,068,562","1,524,087,852",,,,,,,"110,801,810,682",,,,,,,"2,816,380,000","657,183,450",,,,,,"7,270,418,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,"100,491,240,494",75,,,,,"2,359,571,262","450,032,544","13,784,133,638","1,242,199,783",,,,"2,029,957,845","3,272,157,628",,,"114,275,374,132",,,,,
[060480],,,,,,,,,"1,641,272,448",,,,,"4,274,477,658",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"669,014,729",,,,,"7,448,077",0,,,,,,,,,"2,142,894,624",,,,"4,880,388,993",,,,,,,,"438,518,782",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,"5,915,750,106",,,,,,"3,534,657","4,652,778","1,107,533,511","143,709,703",,,,"533,871,224","677,580,927",,,"7,023,283,617",,,"2,142,894,624",,"4,880,388,993"
[011780],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,529,452,957",,,,,"16,144,073,121","6,756,074,465",,,,,,,,,,,,,,,,,,,,,"33,401,126,250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,491",,,"809,447,169,175",,,,,,"16,362,909,810","5,375,518,278","129,930,579,207","25,397,546,930",,,,"69,532,513,151","94,930,060,081",,,"939,377,748,382",,,,,
[000270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"537,111,000,000",,,,,,,,,,,,,,,,,,,"438,903,000,000",,,,,"15,385,000,000",,,,"59,889,000,000",,,,,,,,,,,,,,,,,,,,,,,"976,014,000,000",,,,,,,,,,,"66,635,000,000",,"57,708,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,670,,,"6,169,953,000,000",,,,,,,"-6,746,000,000","991,399,000,000","20,075,000,000",,"269,332,000,000",,"268,527,000,000","288,602,000,000",,,"7,161,352,000,000",,,,,
[089600],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,627,897,977",,,,,"11,383,540","82,297",,,,,,,,,,,,,,,,,,,,,"12,792,660,164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,,,,,,,,,"13,677,218","192,079,551","18,420,558,141","1,303,653,731",,,,"4,513,947,822","5,817,601,553",,,,,,,,
[004270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"926,285,072",,,,,"77,272,226","7,963,231",,,,,,,,,,,,,,,,,,,,,"1,316,604,727",,,,,,,,,,,,,"781,428,663",,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,"11,877,731,458",,,,,,"1,347,276,697","785,208,459","2,242,889,799","465,651,363",,,,"749,303,129","1,214,954,492",,,"14,120,621,257",,,,,
[095660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,171,707,950",,,,,"1,393,170,738","775,629,867",,,,,,,,,,,,,,,,,,,,,"14,431,147,491",,,,,,,,,,,,,"550,728,471",,,,,,,,,,,,,,,,,,,,,,,,,,,,449,,,"15,670,840,223",449,,,,,"134,328,500","2,450,788,306","17,602,855,441","-2,851,598,808",,,,"9,508,035,906","6,656,437,098",,,"33,273,695,664",,,,,
[042420],,,,,,,,,,,,,,,,,,,"3,803,199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,797,565",,,,"218,814,078","-66,458,912",,,,,"11,722","32,000",,"145,213,314",,,,,,,,,,"841,739",,,,,,,,,,,,,,,,,,,,,,"542,506,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,"1,015,533,722","1,394,493,903",,"182,799,571",,,,"672,187,586","854,987,157",,,"152,355,166",,,"25,036,500","126,476,927",
[000320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,768,301,540",,,,,"31,506","1,024,177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"393,848,688","307,621,807",,"-75,606,341",,,,"8,756,688,329","8,681,081,988",,,,,,,,
[004370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,325,035,802",,,,,"5,310,313,981","133,742,941",,,,,,,,,,,,,,,,,,,,,"106,906,158,351",,,,,,,,,,,,,"-36,762,740",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,902",,,"334,037,079,792","4,902",,,,,"1,135,538,893","4,326,791,959","135,231,194,153","8,307,683,637",,,,"28,348,413,531","36,656,097,168",,,"469,268,273,945",,,,,
[054050],"150,816,639",,"-83,227,399","1,062,263,638","21,719,959",,,,,,,,,,,,,,"138,532,747","398,255,000",,"17,000,000","330,759,628",,"163,117,729",,,,"290,629,835",,,,,,,,,,,,,"124,771,884","175,063,911",,"437,304",,,,"11,380,059",,,,,"12,806,441","297,099,718","10,929,424",,"381,645,683",,,,,,,"3,000","133,149,766","82,586,428",,0,,,,,,,,"429,762,436","14,241,960",,,"2,816,368,134","2,964,182,139",,,,"811,408,119","248,569,470","20,904,000",,"219,025,250","5,241,054","5,896,310","1,087,000",,,,,,,,,,"2,552,799,008","84,581,680",,"17,546,334","101,692,885","8,623,152,551","5,688,206","159,264,824","32,628,269","227,870,711",,,"2,171,308,873",,,,0,,,,,,"159,680,510",,,"2,798,694,041",,"12,412,840",,,,,,,,,,,,,,,,,,,"1,665",,,"7,430,742,068","1,665",,,,,"512,835,912","720,837,582","11,439,520,685","20,227,890,617",,,,"23,815,099,070","3,587,208,453",,,"18,870,262,753",,,,,
[064260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,213,500,368",,,,,"2,279,220,140","1,304,953,207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,271",,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,62,,,,,"651,825,464","448,530,287",,"1,122,430,016",,,,"4,320,559,802","5,442,989,818",,,"36,121,823,499",,,,,
[019680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,072,724,260",,,,,"7,895,763,335","5,448,077,554",,,,,,,,,,,,,,,,,,,,,"20,817,707,655",,,,,,126,,123,,,,,"658,695,416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,854,809,080",,,,,,"30,919,064","22,807,608","32,098,223,139","3,377,430,692",,,,"11,257,419,139","14,634,849,831",,,"187,953,032,219",,,,,
[006370],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,210,182,267",,,,,"4,576,841","336,883,547",,,,,,,,,,,,,,,,,,,,,"20,654,262,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-509,,,"10,821,318,041",-509,,,,,"1,165,761,855","198,706,357","17,444,080,673","-578,498,585",,,,"-3,931,045,886","-4,509,544,471",,,"28,265,398,714",,,,,
[000210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182,116,119,920",,,,,"189,463,443,609","9,746,402,031",,,,,,,,,,,,,,,,,,,,,"134,356,330,348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,149",,,"2,169,511,978,899","7,162",,,,,"29,096,726,864","22,377,404,207","316,472,450,268","79,113,906,074",,,,"275,999,932,767","355,113,838,841",,,"2,485,984,429,167",,,,,
[078140],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"837,155,393",,,,,"49,844,254","58,278,096",,,,,,,,,,,,,,,,,,,,,"1,999,074,985",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,"11,106,372,856",72,,,,,"1,917,808","9,728,491","2,836,230,378","41,218,169",,,,"795,314,065","836,532,234",,,"13,942,603,234",,,,,
[045390],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,318,479,233",,,,,"138,468,891","253,192,001",,,,,,,,,,,,,,,,,,,,,"2,348,192,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,"17,734,651,350",,,,,,"9,452,488","149,253,344","4,666,671,443","487,058,730",,,,"1,856,498,249","2,343,556,979",,,"22,401,322,793",,,,,
[047040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168,242,161,345",,,,,"43,931,004,870","59,055,115,054",,,,,,,,,,,,,,,,,,,,,"90,388,083,970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,,,"2,295,881,781,278",251,,,,,"20,416,024,682","5,540,182,111","258,630,245,315","34,970,097,723",,,,"103,272,110,867","138,242,208,590",,,"2,554,512,026,593",,,,,
[042660],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"317,534,126,263",,,,,"55,774,109,911","43,159,193,981",,,,,,,,,,,,,,,,,,,,,"14,460,667,263",,,,,,,,,,,,,"-2,008,181,571",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,199",,,"1,982,995,595,295","1,417",,,,,"37,785,366,472","265,815,356","274,169,213,074","9,750,491,405",,,,"240,448,033,942","250,198,525,347",,,"2,257,164,808,369",,,,,
[000430],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,509,532,664",,,,,"5,723,905,225","868,844,416",,,,,,,,,,,,,,,,,,,,,"8,690,237,241",,,,,,,,,,,,,"-298,704,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,"155,790,839,571",,,,,,"910,296,836","20,810,382","11,901,065,555","1,605,612,954",,,,"5,869,494,065","7,475,107,019",,,"167,691,905,126",,,,,
[005710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,104,886,124",,,,,"1,587,727,483","1,019,212,222",,,,,,,,,,,,,,,,,,,,,"4,540,821,389",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,,"127,227,016,845",244,,,,,,"859,842,363","9,645,707,513","1,650,227,918",,,,"4,883,015,830","6,533,243,748",,,"136,872,724,358",,,,,
[017680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-887,221,713",,,,,"17,802,059","512,982,102",,,,,,,,,,,,,,,,,,,,,"6,763,153,178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18,,,"3,976,435,608",-18,,,,,"360,826,142","105,580,557","5,875,931,465",,,,,"-1,637,647,341","-1,637,647,341",,,"9,852,367,073",,,,,
[100130],,,,,,,"11,167,776,038",,,,,,,,,"13,001,872,623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,234,191,507",,,,,,,,,,,,,"11,888,048,338",,,"49,758,000",,,"13,630,760,254",,,,,,,,"2,633,109,438",,,,,,,,,,,,,"34,378,556",,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,"24,169,648,661",,,,,,"196,325,776","1,154,011,181","1,398,917,931","235,827,395",,,,"-541,291,213","-305,463,818",,,"25,568,566,592",,,,,
[005160],,,,,,,,,,,"82,011,408",,,,,"70,533,470,299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,128,023,105",,"10,068,715,784",,,"70,309,177","1,209,635,601",,,,,,,,,"74,384,488",,,,"79,815,601,423",,,,,,,,"6,445,609,087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,"80,684,197,491",58,,,,,"1,129,542,449","3,630,026,827","9,573,632,192","1,512,401,557",,,"10,367,843,772","2,976,779,502","4,489,181,059",,,"90,257,829,683",,,,,
[001230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,667,387,211",,,,,"13,275,088,501","9,757,847,740",,,,,,,,,,,,,,,,,,,,,"66,706,997,710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91,,,"1,186,555,647,576",-91,,,,,"32,665,802,251","9,582,053,211","77,374,384,921","-331,188,518",,,,"-8,567,932,550","-8,899,121,068",,,"1,263,930,032,497",,,,,
[001520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-462,307,455",,,,,,,,,,,,,,,,,,,,,,,,"6,653,741,610",,,,,"3,250,588,078",,,,,"879,187,585","239,164,748",,,,,,,,,,,,,,,,,,,,,"6,191,434,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,"67,353,842,102",21,,,,,"50,840,946","2,105,796,965","9,442,022,233","4,167,556,266",,,,"1,778,010,668","5,945,566,934",,,"76,795,864,335",,,,,
[084670],,,,,,,,,,,,,"28,849,186,107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,107,270,757",,"259,042,604",,,"326,174,917","7,486,457",,,,,,,,,,,"31,441,514,194",,,,,,,,,,"2,119,286,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,,,"29,108,228,711",362,,,,,"374,663,536","68,802,832","3,226,556,943","229,642,731",,,"893,271,460","890,455,782","1,120,098,513","890,455,782",,"32,334,785,654",,,,,
