,dart_AdvertisingExpenses,dart_AllowanceForOtherDoubtfulAccounts,dart_AmortisationExpense,dart_AmortizationOnNegativeGoodwill,dart_BadDebtExpenses,dart_Commissions,dart_CommunicationExpenses,dart_ConferenceExpenses,dart_CostOfSalesFromConstruction,dart_CostOfSalesFromConstructionContracts,dart_CostOfSalesFromRenderingOfServices,dart_CostOfSalesFromRenderingOfServicesCommission,dart_CostOfSalesFromRenderingOfServicesProcession,dart_CostOfSalesFromRenderingOfServicesRental,dart_CostOfSalesFromRenderingOfServicesTransportation,dart_CostOfSalesFromSaleOfGoods,dart_CostOfSalesFromSaleOfGoodsMerchandises,dart_CostOfSalesFromSaleOfGoodsProduct,dart_CostOfSalesFromSaleOfGoodsRealEstate,dart_CostOfSalesFromServices,dart_DepreciationExpense,dart_DividendIncome,dart_DividendIncomeNonOperating,dart_Donations,dart_EmployeeBenefits,dart_EngagementExpenses,dart_EntertainmentExpenses,dart_ExclusiveLineUseExpense,dart_ExpenseOfLegalProceedingsProvision,dart_ExpensesOfProvisionsForRestoration,dart_ExportOverallExpense,dart_FreightExpenses,dart_GainOnExemptionOfDebts,dart_GainOnForeignExchangeTranslations,dart_GainsForeignCurrencyTransactions,dart_GainsFromCommission,dart_GainsFromFinancialGuaranteeFinancialIncome,dart_GainsFromGovernmentGrants,dart_GainsFromRedemptionOfBonds,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssets,dart_GainsOnDisposalsOfAvailableForSaleFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfFairValueFinancialAsset,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,dart_GainsOnDisposalsOfHeldForTradingFinancialAssets,dart_GainsOnDisposalsOfHeldForTradingFinancialAssetsFinancialIncome,dart_GainsOnDisposalsOfIntangibleAssets,dart_GainsOnDisposalsOfInventory,dart_GainsOnDisposalsOfInvestmentProperty,dart_GainsOnDisposalsOfPropertyPlantAndEquipment,dart_GainsOnExemptionOfDebtsFinancialIncome,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,dart_GainsOnForeignExchangeTranslationsFinancialIncome,dart_GainsOnSaleOfInvestmentsInAssociates,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnTransactionOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,dart_GainsOnValuationOfFairValueFinancialAsset,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,dart_GainsOnValuationOfForeignExchangeForwardFinancialIncome,dart_GainsOnValuationOfHeldForTradingFinancialAssets,dart_GainsOnValuationOfHeldForTradingFinancialAssetsFinancialIncome,dart_GainsOnValuationOfLongTermFinancialInstruments,dart_GainsOnValuationOfShortTermFinancialInstrumentsFinancialIncome,dart_ImpairmentLossRecoveryOfAccountsReceivables,dart_ImpairmentLossesOnAssociates,dart_ImpairmentLossesOnAvailableForSaleFinancialAssets,dart_ImpairmentLossesOnAvailableForSaleFinancialAssetsFinancialExpense,dart_ImpairmentLossesOnIntangibleAssets,dart_InsurancePremiums,dart_InterestExpenseFinanceExpense,dart_InterestIncomeFinanceIncome,dart_LeaseholdAdministrationExpense,dart_LentIncome,dart_LossOnForeignExchangeTranslations,dart_LossesForeignCurrencyTransactions,dart_LossesFromAdjustmentOfBondsFinancialExpense,dart_LossesFromFinancialGuaranteeFinanceExpense,dart_LossesFromRedemptionOfBonds,dart_LossesFromRedemptionOfBondsFinancialExpense,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_LossesOnDisposalOfAvailableForSaleFinancialAssets,dart_LossesOnDisposalOfHeldForTradingFinancialAssets,dart_LossesOnDisposalOfIntangibleAssets,dart_LossesOnDisposalOfInvestmentProperty,dart_LossesOnDisposalsOfAvailableForSaleFinancialAssetsFinancialExpense,dart_LossesOnDisposalsOfInvestments,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,dart_LossesOnDispositionOfReceivables,dart_LossesOnDispositionOfReceivablesFinancialExpense,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,dart_LossesOnForeignExchangeTranslationsFinancialExpense,dart_LossesOnLitigationSettlements,dart_LossesOnSaleOfInvestmentAccountedForUsingEquityMethod,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,dart_LossesOnValuationOfFairValueFinancialAsset,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,dart_LossesOnValuationOfForeignExchangeForwardFiancialExpense,dart_LossesOnValuationOfHeldForTradingFinancialAssets,dart_LossesOnValuationOfShortTermInvestmentAssetsFinancialExpense,dart_MembershipExpenses,dart_MiscellaneousExpenses,dart_MiscellaneousIncome,dart_MiscellaneousLosses,dart_NetworkContactSettleExpense,dart_OperatingExpenses,dart_OperatingIncomeLoss,dart_OrdinaryDevelopmentExpense,dart_OtherCostOfSales,dart_OtherExpenseOfProvisions,dart_OtherFinancialExpenses,dart_OtherFinancialIncome,dart_OtherGains,dart_OtherLosses,dart_PackingExpenses,dart_PersonalExpense,dart_ProductWarrantyExpensesRecovery,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,dart_ProvisionForSeveranceIndemnities,dart_PublicationExpenses,dart_RentalExpenses,dart_RepairExpenses,dart_RevenueFromConstruction,dart_RevenueFromRenderingOfServicesCommission,dart_RevenueFromRenderingOfServicesProcession,dart_RevenueFromRenderingOfServicesRental,dart_RevenueFromRenderingOfServicesTransportation,dart_RevenueFromSaleOfGoodsMerchandise,dart_RevenueFromSaleOfGoodsProduct,dart_RevenueFromSaleOfGoodsRealEstate,dart_RevenueFromServices,dart_ReversalOfImpairmentLossesOnIntangibleAssets,dart_ReversalsOfAllowanceForOtherDoubtfulAccounts,dart_SalariesWages,dart_SalesPromotionExpenses,dart_SamplesExpenses,dart_SupplyExpenses,dart_TaxesDues,dart_TotalSellingGeneralAdministrativeExpenses,dart_TrainingExpenses,dart_TravelExpenses,dart_UtilityExpenses,dart_VehicleMaintenanceExpenses,dart_WarrantyExpenses,dart_WritedownsOfInventories,dart_WritedownsOfPropertyPlantAndEquipment,entity_BasicEarningsLossPerShare,entity_BasicEarningsLossPerShareFromContinuingOperations,entity_BasicEarningsLossPerShareFromDiscontinuedOperations,entity_CostOfSales,entity_DilutedEarningsLossPerShare,entity_DilutedEarningsLossPerShareFromContinuingOperations,entity_DilutedEarningsLossPerShareFromDiscontinuedOperations,entity_EarningsPerShareAbstract,entity_FinanceCosts,entity_FinanceIncome,entity_GrossProfit,entity_IncomeStatementAbstract,entity_OperatingExpenses,entity_OperatingIncomeLoss,entity_OtherGains,entity_OtherLosses,entity_ProfitLoss,entity_ProfitLossAttributableToNoncontrollingInterests,entity_ProfitLossAttributableToOwnersOfParent,entity_ProfitLossFromContinuingOperations,entity_ProfitLossFromDiscontinuedOperations,entity_Revenue,entity_RevenueFromRenderingOfServices,entity_TotalSellingGeneralAdministrativeExpenses,ifrs_BasicEarningsLossPerShare,ifrs_BasicEarningsLossPerShareFromContinuingOperations,ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,ifrs_CostOfSales,ifrs_DilutedEarningsLossPerShare,ifrs_DilutedEarningsLossPerShareFromContinuingOperations,ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,ifrs_EarningsPerShareAbstract,ifrs_EmployeeBenefitsExpense,ifrs_FinanceCosts,ifrs_FinanceIncome,ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,ifrs_GainsLossesArisingFromDifferenceBetweenPreviousCarryingAmountAndFairValueOfFinancialAssetsReclassifiedAsMeasuredAtFairValue,ifrs_GainsLossesOnNetMonetaryPosition,ifrs_GrossProfit,ifrs_IncomeTaxExpenseContinuingOperations,ifrs_OtherRevenue,ifrs_OtherReversalsOfProvisions,ifrs_ProfitLoss,ifrs_ProfitLossAttributableToAbstract,ifrs_ProfitLossAttributableToNoncontrollingInterests,ifrs_ProfitLossAttributableToOwnersOfParent,ifrs_ProfitLossBeforeTax,ifrs_ProfitLossFromContinuingOperations,ifrs_ProfitLossFromDiscontinuedOperations,ifrs_Revenue,ifrs_RevenueFromConstructionContracts,ifrs_RevenueFromRenderingOfServices,ifrs_RevenueFromSaleOfGoods,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,ifrs_SharebasedPaymentTransactions
[005710],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,829,237,675",,,,,,"3,472,788,391","6,722,928,560",,,,,,,,,,,,,,,,,,,,,,,,,"6,783,898,781",,,,,,,,,,,,,,,,,,,"-1,091,184,407",,,,,,,,,,,,,315,,,"167,262,818,504",315,,,,,"95,429,241","278,369,810",,,,"19,613,136,456","2,365,888,632",,,"6,304,965,036",,,,"8,670,853,668",,,"186,875,954,960",,,,,
[100130],,,,,,,,,"15,224,788,346",,,,,,,,,"68,582,321,386",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,430,988,336",,"2,337,458,723",,,,,,,,,,,,,,"16,729,558,486",,,"20,333,028",,,"81,857,698,135",,,,,,,,,,"5,396,339,001",,,,,,,,,,,,,,,,,,,67,,"343,252,116",,,,,,,,,,,,,,"86,144,568,455",,,,,,,,,,,"12,827,327,337","1,780,185,324","364,306,143",,,,,,"5,533,529,657","3,753,344,333","-111,490,327","98,971,895,792",,,,,
[005160],,,,,,,,,"15,072,462,952",,,,"129,183,335",,,"141,992,859,138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,294,799,565",,"7,339,489,205",,,,"491,609,493","1,031,751,204",,,,,,,,,"16,729,558,486",,"135,550,055",,,,,,,,,,,,,,"11,399,513,820",,,,,,,,,,,,,,,,,,,"328,592,151",,,,,,,,,,,,,60,,,"164,533,994,630",60,,,,,"5,685,861,523","3,013,257,289",,,,"24,694,313,385","5,760,607,340","5,464,797,235",,"4,538,548,104",,"1,716,225,111","2,822,322,993","10,410,645,771","4,650,038,431","-111,490,327","189,228,308,015",,,"166,898,402,239",,
[001230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,834,473,000",,,,,,"40,693,673,000","27,341,659,000",,,,,,,,,,,,,,,,,,,,,,,,,"85,238,634,000",,,,,,,,,,,,,,,,,,,,,,,,,"105,802,000","74,176,000",,,,,,,454,1,"1,118,130,916,000",,453,1,,,"36,252,023,000","52,243,807,000",,,,"151,073,107,000","22,506,996,000",,,"42,302,529,000",,"-152,946,000","42,455,475,000","64,629,547,000","42,122,551,000","179,978,000","1,269,204,023,000",,,,,
[000990],"88,330,076",0,"2,556,671,423",,"20,900,239","1,536,048,248","55,597,852",0,,,,,,,,,,"126,462,510,142",,,"202,572,930",,0,"2,000,000","842,572,745","160,983,261",,,,,,"344,249,306",,"-1,223,694,221","1,977,500,036",,,,,,,,,,,0,,,"-1,644,750",,"1,069,144,774","4,570,216,369",,0,,"287,109,070",,,,,,,,,,,,"69,586,969","43,178,924","9,291,090,247","269,628,316",,"6,750,000","-269,420,367","4,932,946,602",,,,0,,0,,,,,,"72,003,930",,,"226,542,748","889,398,229",,,,,,,,,,,,"324,609,923","74,414,491",,,"45,796,798,284","12,534,127,525",,0,,,"676,935,542","4,881,531,625",,,"212,229,879",,"488,041,089","81,896,282","530,043,241","13,858,254",,,,,,,"194,722,738,172",,,,,"5,305,174,784",,,"46,436,827","216,436,994","25,957,480,630","130,616,772","158,804,301",,"42,113,472",,,0,,,,,,,,,,,,"276,864,144",,,"-406,585,446",,,,,,,,,"346,596,206",669,,,"126,462,510,142",669,,,,,"10,407,031,224","6,196,098,529",,,,"71,754,278,914","-209,144,742","3,494,050,884",,"28,941,189,920",,,"28,941,189,920","28,732,045,178","28,941,189,920",,"198,216,789,056",,,,,
[001520],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,061,122,073",,,,,,"1,399,813,943","483,569,813",,,,,,,,,,,,,,,,,,,,,,,,,"8,577,160,864",,,,,,,,,,,,,,,20,,,,"1,366",,,,,,,,,,,,,,,,"92,023,481,618",,,,,,"1,460,000,789","2,372,367,503",,,,"13,638,282,937","2,122,608,870",,,"4,767,125,413",,"172,406,631","4,594,718,782","6,889,734,283",,,"105,661,764,555",,,,,
[084670],,,,,,,,,,,,,,,"27,684,919,066",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,333,035,613",,"5,352,660,994",,,,"481,794,506","6,587,951,859",,,,,,,,,,,,,"34,066,314,632",,,,,,,,,,,,"2,980,572,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-380,,,"33,037,580,060",-380,,,,,"576,654,498","174,206,969",,,,"8,313,608,155","-152,668,971","7,284,873,583",,"-1,022,900,298",,"-6,607,821","-1,016,292,477","-1,175,569,269","-1,022,900,298",,"41,351,188,215",,,,,
[030790],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,008,081,505",,,,,,"1,181,612,036","1,066,985,217",,,,,,,,,,,,,,,,,,,,,,,,,"3,008,947,620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"20,975,056,826",3,,,,,"253,479,882","589,793,879",,,,"2,000,866,115","-690,671,023",,,"133,530,334",,"-47,065,926","180,596,260","-557,140,689",,,"22,975,922,941",,,,,
[001530],,,,,,,,,,,,,,,,,,,,,,"35,865,000",,,,,,,,,,,,,,,,,,,"4,273,175,407",,,,,,,,,,"1,057,869,957","1,356,603,544",,"34,394,932",,0,,,,,,,,,,,,,,"2,179,568,199","143,740,910",,,,,,,,,,,,,,"5,055,164,537",,,,,"1,326,956,107","751,199,597",,,"464,668,422","769,873,146",,,,,,,,,,,,"3,284,554,424",,,,"-31,827,315","23,137,550","901,102,639","583,113,090",,,,,,,,,,,,,,,,,,,,,,,,,"45,461,279,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-861,,,"150,306,728,892",,,,,,"10,515,602,693","6,924,787,300",,,"-43,353,643","48,745,833,921","109,992,595",,,"-141,617,658",,"-1,287,075,648","-1,428,693,306","-31,625,063",,,"199,052,562,813",,,,,
[000150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188,877,416,344",,,,,,"10,451,484,131","29,862,536,975",,,,,,,,,,,,,,,,,,,,,,,,,"449,863,810,510",,,,,,,,"2,718",764,"1,954",,"2,718",764,"1,954",,,,,"-3,395,319,004",,,,,,,,,,,,,"2,709",,,"3,024,314,367,340","2,709",,,,,"638,732,490,563","545,108,689,914",,,,"638,741,226,854","53,340,296,751",,,"94,596,486,411",,"41,320,079,601","53,276,406,810","72,447,243,847","19,106,947,096","75,489,539,315","3,663,055,594,194",,,,,
[011160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,134,540,469",,,,,,"117,651,476","11,052,191,721",,,,,,,,,,,,,,,,,,,,,,,,,"28,543,510,180",,,,,,,,,,,,,,,,,,,"-3,471,948,842",,,,,,,,,,,,,-655,-523,-132,"303,536,265,877",-655,-523,-132,,,"22,897,982,032","3,407,491,861",,,,"32,678,050,649","588,124,454",,,"-37,975,915,187",,0,"-37,975,915,187","-29,762,438,789","-30,350,563,243","-7,625,351,944","336,214,316,526",,,,,
[241560],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107,227,986,000",,,,,,"1,289,103,000","5,775,043,000",,,,,,,,,,,,,,,,,,,,,,,,,"115,949,202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,,,"695,849,120,000",499,,,,,"28,756,213,000","12,522,486,000",,,,"223,177,188,000","36,636,073,000",,,"49,872,246,000",,,"49,872,246,000","86,508,319,000",,,"919,026,308,000",,,,,
[082740],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"780,560,588",,,,,,"1,616,868,558","261,724,743,777",,,,,,,,,,,,,,,,,,,,,,,,,"9,372,290,182",,,,,,,,,,,,,,,,,,,"-67,698,178",,,,,,,,,,,,,"-3,904",,,"180,521,598,306","-3,904",,,,,"69,506,772,485","55,356,810,374",,,,"10,152,850,770","-2,229,550,091",,,"-271,315,424,829",,,"-271,315,424,829","-273,544,974,920","-271,315,424,829",,"190,674,449,076",,,,,
[042670],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,778,851,123",,,,,,"3,435,340,615","13,366,782,317",,,,,,,,,,,,,,,,,,,,,,,,,"195,463,898,405",,,,,,,,,,,,,,,187,,,,"-629,495,655",,,,,,,,,,,,,,,,"1,000,844,448,669",,,,,,"112,004,850,669","90,536,831,976",,,,"301,242,749,528","38,671,993,816",,,"35,748,662,665",,"-7,384,069,653","43,132,732,318","73,749,895,073","35,077,901,257","670,761,408","1,302,087,198,197",,,,,
[034020],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,232,294,279",,,,,,"5,949,152,967","26,092,090,864",,,,,,,,,,,,,,,,,,,,,,,,,"376,387,710,214",,,,,,,,,,,,,,,,,,,"-3,709,369,898",,,,,,,,,,,,,858,-1,859,"2,541,791,672,882",858,-1,859,,,"603,706,444,481","524,330,898,359",,,,"532,620,004,493","48,482,247,586",,,"74,286,369,410",,"-19,853,401,138","94,139,770,548","53,004,440,362","4,522,192,776","69,764,176,634","3,074,411,677,375",,,,,
[003160],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,629,452",,,,"21,748,344",,,,,,,,,,"21,747,913",,,,,"63,711,505",,,,,,,,,,,,,,"307,537,667","102,218,235",,,,,,,,,,,,,,"16,104",,,,,"78,197,921","260,259,580",,,,,,,,,,,,,,,,"2,539,225,061",,,,,,"61,243,979","36,742,753",,,,,,,,,,,,,,,,,,,,,,,,,"8,364,116,163",,,,,,,,,,,,,,,,,,,"75,562,370",,,,,,,,,,,,,58,,,"22,545,357,675",58,,,,,"646,011,272","227,055,449",,,,"12,164,611,522","362,399,414",,,"1,857,933,420",,"193,766,607","1,664,166,813","2,220,332,834",,,"34,709,969,197",,,,,
[101000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,206,945,027",,,,,,"693,304,436",,,,,,,,,,,,,,,,,,,,,,,,,,"2,054,387,504",,,,,,,,,,,,,,,,,,,"-45,992,383",,,,,,,,,,,,,120,,,"18,069,461,825",114,,,,,"402,819,021","22,388,074",,,,"5,261,332,531","922,177,763",,,"1,587,800,462",,"53,415,775","1,534,384,687","2,509,978,225",,,"23,330,794,356",,,,,
[171010],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-506,162,792",,,,,,"78,067,822","199,449,421",,,,,,,,,,,,,,,,,,,,,,,,,"740,265,750",,,,,,,,,,,,,,,-104,,,,,,,,,,,,,,,,,,,,"5,220,542,156",,,,,,"320,752,698","190,623,048",,,,"234,102,958","149,489,375",,,"-907,163,416",,,,"-757,674,041",,,"5,454,645,114",,,,,
[131100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,695,034,385",,,,,,"62,213,797","123,254,605",,,,,,,,,,,,,,,,,,,,,,,,,"2,121,918,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-209,,,"8,011,924,068",-209,,,,,"531,549,959","32,353,900",,,,"426,883,866",,,,"-2,965,435,603",,,"-2,965,435,603","-2,255,271,252","-2,255,271,252","-710,164,351","8,438,807,934",,,,,
[005990],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102,328,000",,"13,146,339",,,,,,,,,,,,,,"1,235,711,524","630,789,551",,,,,,,,,,,,,,,,,,,,,,,"961,337,163","643,157,606",,,,,,,,,,,,"19,187,677,729",,,,,,"1,453,753,409","4,297,919,445",,,,,,,,,,,,,,,,,,,,,,,,,"131,326,063,676",,,,,,,,,,,,,,,881,,,,"77,443,015",,,,,,,,,,,,,,,,"266,482,864,040",799,,,,,"2,840,206,293","746,263,890",,,,"150,513,741,405","4,247,724,342",,,"10,115,712,981",,"-1,077,835,493","11,193,548,474","14,363,437,323",,,"416,996,605,445",,,,,
[067280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,244,500,206",467,,,,,,,,,,,,,,,,"29,340,586,322",,,,,,,,,,,"15,680,707,978",,,,,,,,,,,"45,021,294,300",,,,,
[041920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,714,260,108",,,,,,"106,005,133","673,789,107",,,,,,,,,,,,,,,,,,,,,,,,,"2,429,695,726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,"7,978,178,240",114,,,,,"9,392,186","12,094,807",,,,"4,143,955,834","171,876,538",,,"977,302,217",,,"977,302,217","1,149,178,755",,,"12,122,134,074",,,,,
[015540],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149,999,850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-986,703,264",,,,,,"1,075,296,354","149,999,850",,,,,,,,,,,,,,,,,,,,,,,,,"1,105,315,612",,,,,,,,,,,,,,,,,,,"730,777,034",,,,,,,,"-1,320,145,402","-75,593,893",,,,,-433,,"18,095,318,742",,-433,,,,"552,846,268","24,884,660",,,,"118,612,348",0,,,"-1,395,739,295",,,"-1,395,739,295","-1,320,145,402","-1,320,145,402","-75,593,893","18,213,931,090",,,,,
[058110],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-487,570,122",,,,,,"12,330,263","38,796,152",,,,,,,,,,,,,,,,,,,,,,,,,"1,048,065,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109,,,"808,725,132",-109,,,,,"142,054,184","8,823,707",,,,"560,495,258","53,731,164",,,"-593,535,324",,"-6,758,230","-586,777,094","-647,266,488",,,"1,369,220,390",,,,,
[009680],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"815,337,725",,,,,,"487,175,756","600,000",,,,,,,,,,,,,,,,,,,,,,,,,"3,360,690,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,"41,533,784,651",,,,,,"947,519,852","1,242,872,373",,,,"4,176,027,769","254,865,067",,,"1,342,400,935",,,"1,342,400,935","1,597,266,002",,,"45,709,812,420",,,,,
[033920],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,410,864,546",,,,,,"29,601,973,602","-3,674,259,862",,,,,,,,,,,,,,,,,,,,,,,,,"18,039,197,829",,,,,,,,,,,,,,,,,,,"69,699,694",,,,,,,,,,,,,,,,"33,798,000,950",,,,,,,,,,,"30,450,062,375","10,901,208,008",,,"34,855,589,696",,,,"45,756,797,704",,,"64,248,063,325",,,,,
[003000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-427,361,122",,,,,,"179,736,682","148,739,354",,,,,,,,,,,,,,,,,,,,,,,,,"13,248,231,930",,,,,,,,,,,,,,,,,,,"-9,274,904",,,,,,,,,,,,,-30,,,"16,258,868,380",-30,,,,,"10,802,795","130,930,043",,,,"18,465,608,024","526,520,087",,,"-812,031,537",,0,"-812,031,537","-285,511,450",,,"34,724,476,404",,,,,
[018260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,263,564,210","2,089,591,400",,,,,,,,,,,,,,,,,,"371,349,071","8,052,954,748",,,,,,,,,,,,,,,,,,,"12,979,758,085","15,649,856,451",,,,,,,,,,,,,,,,"170,592,811,957",,,,,,"6,361,189,158","8,033,122,147",,,,,,,,,,,,,,,,,,,,,,,,,"189,618,367,205",,,,,,,,,,,,,,,,,,,"1,190,106,833",,,,,,,,,,,,,"1,254",,,"1,640,974,038,232","1,254",,,,,"29,000,963,607","18,406,110,358",,,,"360,211,179,162","49,442,446,778",,,"110,073,685,774",,"13,070,956,533","97,002,729,241","159,516,132,552","110,073,685,774",,"2,001,185,217,394",,,,,
